Longitude,Latitude
34.73045,-0.89253
34.73045,-0.89253
34.73118,-0.88585
34.73118,-0.88585
34.72968,-0.89067
34.99315,-0.64071
34.99315,-0.64071
34.72923,-0.89035
34.78545,-0.7865
34.77964,-0.77877
34.9364,-0.71856
34.77964,-0.77877
35.00072,-0.49146
34.9364,-0.71856
34.92351,-0.66419
34.92351,-0.66419
35.00072,-0.49146
34.924,-0.65863
37.05532,-0.89655
34.72673,-0.90619
34.92329,-0.81746
34.92329,-0.81746
34.76328,-0.73958
34.64637,-0.80766
34.76328,-0.73958
34.64637,-0.80766
34.76328,-0.73958
35.00976,-0.57828
35.01033,-0.57854
34.86315,-0.53838
35.00976,-0.57828
34.72673,-0.90619
34.72673,-0.90619
34.72673,-0.90619
34.8648,-0.5367
34.8648,-0.5367
34.98199,-0.82691
34.98199,-0.82691
34.69121,-0.64012
34.69121,-0.64012
38.35762,-1.01933
37.71832,-1.53692
38.24361,-1.85718
38.24361,-1.85718
38.1471,-1.37835
38.1471,-1.37835
34.87922,-0.75719
34.87922,-0.75719
34.87876,-0.757
36.18022,0.33221
36.18022,0.33221
35.29281,-0.34085
35.2981,-0.34085
35.2967,-0.34059
34.77226,-0.91981
34.77226,-0.91981
34.73442,-0.63696
34.73442,-0.63696
34.73442,-0.63696
36.86333,-1.63951
36.86833,-1.63951
36.65764,-1.31922
36.65764,-1.31922
35.60242,1.0842
35.60242,1.0842
35.2795,-0.34863
35.2795,-0.34836
35.2795,-0.34836
36.6519,-0.99125
35.72229,1.0271
35.36495,1.40355
35.36495,1.40355
35.00558,-0.59467
34.92313,-0.86354
35.00558,-0.59467
34.92313,-0.86354
35.23873,-0.40762
35.22985,-0.40354
35.22985,-0.40354
35.44523,0.33075
35.43202,1.14254
35.42302,1.14254
34.82037,-0.75596
34.82037,-0.75596
34.82794,-0.75306
34.82794,-0.75306
34.88723,0.09593
34.77868,-0.6831
34.88723,0.09593
38.00845,-0.06116
38.00845,-0.06116
34.75496,-1.07616
34.75495,-1.07616
35.22069,0.70829
37.66736,-0.21734
37.66754,-0.21734
35.29063,-0.35853
35.29063,-0.35853
35.27111,-0.36163
35.29528,-0.3593
35.28006,-0.35466
37.60195,-0.37199
36.23702,0.06437
35.24933,-0.39118
35.24933,-0.39118
35.2692,-0.36451
35.27957,-0.3682
35.27576,-0.37302
37.60195,-0.37199
35.27576,-0.37302
35.27084,-0.36605
35.2771,-0.37442
35.29565,-0.36086
35.28194,-0.35465
35.28332,-0.35289
37.01658,-0.40411
36.01981,-0.39436
36.01981,-0.39436
36.01981,-0.39436
35.96724,-0.31642
35.96724,-0.31642
34.65748,-0.70338
34.65748,-0.70338
34.65748,-0.70338
34.65933,-0.70167
34.65748,-0.70338
35.68851,-0.42655
35.04862,1.21738
35.3573,0.44092
35.69092,-0.42585
35.69092,-0.42585
35.60881,-0.10039
35.04862,1.21738
35.3573,0.44092
35.60881,-0.10039
35.68524,-0.42508
35.40682,-0.16342
35.40682,-0.16342
36.05762,3.00515
36.05345,3.0026
35.65609,1.2339
35.56257,-0.29874
35.56257,-0.29874
35.40349,0.32534
35.38002,0.31669
35.38002,0.31669
35.40349,0.32534
35.40349,0.32534
36.75452,-1.29504
36.75452,-1.29504
35.03749,-0.53939
35.03749,-0.53939
35.03749,-0.53939
35.03749,-0.53939
35.59951,0.8487
35.59951,0.8487
34.94103,-0.77876
34.94103,-0.77876
34.9432,-0.77176
34.9432,-0.77176
34.93764,-0.78523
35.69187,-0.43067
34.87669,-0.70666
34.81641,-0.64743
34.64713,0.01184
34.81641,-0.64743
34.64713,0.01184
34.64748,0.01219
34.74614,-0.87792
34.74614,-0.87792
34.74547,-0.87644
35.16726,-0.71225
35.16726,-0.71225
34.8224,-0.64652
34.8224,-0.64652
35.23547,0.87586
35.23547,0.87586
35.23738,0.8768
35.24225,0.82292
37.28449,-0.50923
37.27349,-0.4968
37.27349,-0.4968
37.28005,-0.51129
37.28005,-0.51129
37.27977,-0.49601
37.26553,-0.49242
37.26553,-0.49242
37.278,-0.5093
37.278,-0.5093
37.275,-0.4975
37.275,-0.4975
37.27356,-0.50131
37.27036,-0.48798
35.03825,-0.50676
35.03825,-0.50676
35.33122,-0.8582
35.33122,-0.8582
34.84651,-0.73647
34.84651,-0.73647
37.65806,-0.65959
37.65804,-0.65868
37.65806,-0.65959
36.62975,-1.17012
36.63316,-1.17089
36.63316,-1.17089
36.62975,-1.17012
36.63141,-1.17058
35.17951,-0.42578
35.17951,-0.42578
35.11618,-0.37332
35.11618,-0.37332
34.71034,0.08012
35.34756,-0.88163
35.34756,-0.88163
35.22804,-0.6681
35.22804,-0.6681
34.84566,0.02133
34.84566,0.02133
35.77491,0.37283
35.77491,0.37283
34.77006,0.12641
35.11238,1.1669
35.29222,0.7402
35.00247,0.04414
35.00247,0.04414
35.11238,1.1669
35.11238,1.1669
34.9986,0.04592
35.11928,1.16881
35.18033,-0.66147
35.18564,-0.83133
35.18564,-0.83133
35.51938,0.64446
35.51925,0.64642
35.51938,0.64446
36.80627,-1.25274
36.80627,-1.25274
36.80627,-1.25274
35.35803,0.85467
35.14349,0.41253
35.14349,0.41253
35.16855,1.00388
34.32649,0.69784
35.1675,0.07615
35.16321,0.08148
35.16321,0.08148
35.12975,-0.60887
35.32361,-0.33657
38.03541,-1.59569
35.24599,1.63223
35.09575,-0.66208
35.15708,-0.55426
35.61057,0.24571
35.61057,0.24571
35.70258,-0.15512
35.70258,-0.15512
35.61057,0.24571
35.28965,-0.6301
35.28965,-0.6301
35.28965,-0.6301
34.86505,0.01582
35.71393,0.52118
35.71393,0.52118
35.07183,-0.50393
35.33492,0.30638
35.33492,0.30638
35.2858,-0.28662
35.2858,-0.28662
35.23753,-0.29412
35.26302,-0.11404
35.65647,-0.60182
35.23753,-0.29412
35.24121,-0.29486
35.68902,0.66247
35.68902,0.66247
35.68997,0.66589
35.24599,1.63223
34.84873,-0.73076
38.08018,-2.37527
38.08018,-2.37527
34.73743,0.13227
34.73324,0.13227
34.73743,0.13227
34.72079,0.05393
34.72165,0.05296
35.01008,0.74494
34.90626,0.76284
34.90626,0.76284
34.85631,0.58472
34.85631,0.58472
34.91512,0.7722
34.73855,0.88605
34.73855,0.88605
35.7252,0.49842
35.74745,0.41425
35.70087,0.12584
35.70155,0.12691
35.60294,0.31398
35.60294,0.31398
35.55059,0.23275
35.46017,0.214
35.45309,0.21828
35.63796,-0.83388
35.46017,0.214
35.63796,-0.83388
36.72931,-1.28686
36.72931,-1.28686
34.49614,-0.0965
34.49614,-0.0965
34.31147,-0.05341
34.31147,-0.05341
34.94731,-0.37512
34.94731,-0.37512
34.91837,-0.07285
34.91837,-0.07285
34.1064,0.45345
34.56148,0.33387
34.56148,0.33387
34.60475,0.37158
34.60475,0.37158
34.60475,0.37158
34.51131,0.42898
34.47418,0.62083
34.35226,0.51362
34.62186,0.69447
34.62092,0.69488
34.62092,0.69488
40.3418,3.94658
41.84419,3.93272
41.84419,3.93272
39.64696,-0.44523
39.68828,-4.02913
39.68828,-4.02913
34.61334,0.33513
34.62055,0.33458
34.61194,0.33184
34.61334,0.33513
39.47725,-4.47602
39.8522,-3.63072
40.13631,-3.03911
40.13631,-3.03911
40.01212,-3.34295
40.31102,1.95646
40.31102,1.95646
40.34531,1.99891
40.34531,1.99891
34.60951,0.49249
34.60951,0.49249
34.62022,0.50935
34.62022,0.50935
34.54936,0.63792
34.5474,0.43103
34.5474,0.43103
34.54936,0.63792
34.54936,0.63792
34.65462,0.46993
34.65462,0.46993
41.61659,3.96773
34.71097,0.79448
38.66772,1.06244
38.66772,1.06244
38.66772,1.06244
38.66772,1.06244
34.46676,-1.075
34.46676,-1.075
36.82928,-1.28423
36.83004,-1.31285
36.82928,-1.28423
36.07036,-0.29259
34.71288,0.58205
34.71288,0.58205
39.66546,-4.03476
34.72472,0.57725
34.72752,0.57337
34.72752,0.57337
36.42965,-0.77326
36.42965,-0.77326
34.57592,0.56829
34.57592,0.56829
34.90816,0.39125
34.63427,0.44674
34.63427,0.44674
35.23072,0.12049
34.40234,0.48607
34.40234,0.48607
34.40282,0.48858
34.40234,0.48607
34.40234,0.48607
34.40234,0.48607
34.40432,0.48681
34.4271,0.65841
34.4271,0.65841
34.58696,0.64281
34.6117,0.67402
34.6117,0.67402
34.58492,0.38014
34.58492,0.38014
34.58747,0.38078
34.58492,0.38014
39.91558,-3.42508
34.64497,0.52435
34.64497,0.52435
34.77181,0.20969
34.77181,0.20969
34.38995,0.50841
34.41742,0.50661
34.41742,0.50661
34.38995,0.50841
34.38995,0.50841
34.38995,0.50841
34.51131,0.42898
34.40625,0.53865
34.40625,0.53865
34.40542,0.53963
36.26225,-0.05581
41.61659,3.96773
34.47332,0.41787
34.47332,0.41787
39.74735,-3.14289
39.74735,-3.14289
40.75401,2.20836
40.75401,2.20836
40.74705,2.21082
34.11068,0.39618
40.01942,-3.0032
34.41509,0.48466
34.56238,-0.00544
34.27266,0.33792
34.27266,0.33792
34.56053,0.30475
34.45191,0.30766
34.25198,0.48172
34.25198,0.48172
34.68782,0.79752
34.59233,0.17197
34.59668,0.17102
34.59668,0.17102
34.59641,0.17016
34.59458,0.17321
34.59391,0.17217
37.29308,-0.49175
37.29181,-0.49074
37.29181,-0.49074
34.61096,-1.27036
34.64636,-0.78262
34.94266,-0.54115
34.94266,-0.54115
34.94266,-0.54115
34.80739,-0.66849
34.63781,-0.77021
34.63781,-0.77021
34.98976,-0.57398
34.99306,-0.58108
34.99306,-0.58108
34.98313,-0.48642
34.98313,-0.48642
34.74568,-0.93253
34.74568,-0.93253
37.63532,-0.32743
34.70501,-0.71535
34.70501,-0.71535
34.70501,-0.71535
34.09488,-0.74269
34.09488,-0.74269
37.53162,-1.86692
37.30386,-1.79533
37.26383,-0.59639
37.8889,-0.06707
37.26383,-0.59639
37.2631,-0.59572
37.26383,-0.59639
37.01403,-0.50978
37.03328,-0.48673
37.03328,-0.48673
37.03543,-0.48621
37.8889,-0.06707
36.95013,-0.58835
36.97273,-0.75147
36.9477,-0.58875
36.96855,-0.74571
36.9514,-0.58904
36.9477,-0.58875
36.96855,-0.74571
36.94785,-0.591
34.68029,-0.84115
34.68029,-0.84115
34.6806,-0.84072
36.9347,-0.54395
36.91027,-0.80569
37.04314,-0.39882
36.95585,-0.67167
36.60642,0.09136
35.98161,-0.5422
37.02768,-0.81931
37.02768,-0.81931
36.60642,0.09136
36.61981,-0.67193
36.61956,-0.67257
36.83234,-0.19498
36.96933,-0.07703
36.60607,0.01001
36.83234,-0.19498
36.96933,-0.07703
36.99745,-1.04535
36.78662,-1.10418
36.78662,-1.10418
36.97444,-0.93172
36.94304,-0.67264
36.94304,-0.67264
36.94383,-0.67078
36.94304,-0.67264
36.81334,-1.08538
36.80511,-1.0808
37.02525,-0.97422
37.11694,-0.52053
37.11293,-0.51781
37.11694,-0.52053
34.76174,-0.69604
34.76174,-0.69604
34.76218,-0.68989
37.21917,-0.45723
37.21917,-0.45724
36.11461,-0.22708
37.21982,-0.45686
36.11461,-0.22708
36.85284,-0.7642
36.85284,-0.7642
37.90123,-0.34128
37.90123,-0.34128
37.7067,-0.03285
37.7067,-0.03285
37.70981,-1.43482
37.96938,-1.16344
37.70981,-1.43482
37.96938,-1.16344
37.96938,-1.16344
37.37245,-0.71093
37.37245,-0.71093
37.66254,-0.25027
37.66408,-0.25069
37.66254,-0.25027
37.11694,-0.52053
37.13962,-0.47996
36.64453,0.04694
36.6257,0.05114
37.08048,-0.38371
36.64453,0.04694
37.07113,-0.38104
35.51775,-0.29898
36.88511,-0.41448
37.3134,-0.57242
34.99784,-0.43827
34.99784,-0.43827
36.76139,-1.16455
36.76173,-1.16455
35.29433,0.44401
36.76168,-1.16198
36.52846,-0.30151
36.52881,-0.5345
35.29433,0.44401
36.76139,-1.16066
37.25172,-0.78694
36.75685,-1.16066
37.81129,-2.28372
37.21724,-0.81341
37.21724,-0.81341
37.7721,-0.87931
37.81129,-2.28372
37.96793,-2.59919
37.79865,-1.9477
38.13111,-2.48284
37.79865,-1.9477
37.96793,-2.59919
37.7721,-0.87931
36.6081,-0.48526
36.6081,-0.48526
37.37859,-0.42883
37.37859,-0.42883
37.37859,-0.42883
36.85933,-0.82332
36.85933,-0.82332
37.79393,-0.69263
37.8855,-0.60641
37.79132,-0.69218
37.89987,-0.63369
37.79132,-0.69218
34.96321,-0.63873
34.96321,-0.63873
37.89987,-0.63369
37.90066,-0.63227
36.89785,-1.27741
36.87305,-0.10819
36.87305,-0.10819
35.69452,-0.2974
36.52499,-0.03162
35.69452,-0.2974
37.62814,-0.42306
37.62814,-0.42306
36.13059,-0.59762
37.27227,0.05314
35.03181,0.79233
35.03181,0.79233
36.75874,-0.30887
36.51244,-0.86741
36.61345,-0.94805
36.70544,-0.20445
36.75874,-0.30867
36.54069,-0.39495
36.12902,-0.59421
36.16323,0.09764
36.52014,-0.86574
36.29012,0.27178
36.61345,-0.94805
36.54069,-0.39495
36.28737,0.2713
36.51755,-0.86634
36.70544,-0.20445
36.61345,-0.94805
36.54069,-0.39472
36.51526,-0.86771
36.12952,-0.59234
36.85072,-1.17281
36.77609,-1.15927
36.83519,-1.17883
35.71742,-0.26664
36.82777,-1.167
36.82777,-1.167
36.82781,-1.17235
36.93846,-1.14941
36.93846,-1.14941
36.82273,-1.16304
36.82864,-1.16764
37.06513,-0.63179
37.08201,-0.6391
37.08201,-0.6391
37.4325,-0.53279
37.4325,-0.53279
37.43091,-0.53346
36.8166,-1.04703
36.8166,-1.04703
36.29353,-0.28907
36.81384,-1.04631
36.91657,-0.61688
36.91092,-0.61728
36.9108,-0.61678
37.34624,-1.311
37.22543,-0.56342
34.91515,-0.80655
37.59454,-0.71104
37.59454,-0.71104
37.84931,0.09516
37.84931,0.09516
34.19374,-0.94368
37.32418,-0.53007
37.32418,-0.53007
37.32548,-0.53222
37.12675,-0.4262
37.12675,-0.4262
34.91515,-0.80655
34.91515,-0.80655
37.6238,0.04219
37.62271,0.04162
37.6238,0.04219
37.0094,-0.46085
34.96468,-0.52192
34.96468,-0.52192
34.88143,-0.71703
34.88143,-0.71703
34.78534,-0.58056
34.78534,-0.58056
34.88163,-0.83047
34.88163,-0.83047
34.88163,-0.83047
34.8666,-0.81319
34.8666,-0.81319
34.8666,-0.81319
34.84993,-0.70981
34.84993,-0.70981
34.77974,-0.77717
34.77974,-0.77717
37.11879,-0.41126
37.11879,-0.41126
37.69961,-0.37884
37.69961,-0.37884
37.70086,-0.37852
36.78436,-0.96338
37.77166,-0.63345
37.77166,-0.63345
37.41184,-0.43013
37.41157,-0.43064
37.41184,-0.43013
37.0094,-0.46085
37.0094,-0.46085
37.6561,-0.7315
37.6561,-0.7315
36.14775,-0.28965
36.14775,-0.28965
36.14278,-0.27913
36.12926,-0.28021
36.03003,-0.26934
37.0375,-0.57984
37.0375,-0.57984
37.85105,-0.07393
37.85105,-0.07393
36.95987,-0.92199
37.10393,-0.6609
37.10393,-0.6609
37.10393,-0.6609
37.53657,-0.56671
37.53657,-0.56671
37.53588,-0.56608
37.59178,-0.37096
37.59178,-0.37096
37.59313,-0.37114
37.59178,-0.37096
37.26249,-0.50498
37.26249,-0.50498
37.26249,-0.50498
36.88499,-0.47876
36.88499,-0.47876
37.38719,-0.46598
37.38719,-0.46598
37.38782,-0.46641
37.38782,-0.46641
37.38537,-0.46729
37.25418,-0.50363
37.25418,-0.50363
36.8438,-0.61402
36.8438,-0.61402
36.8438,-0.61402
36.95828,-0.5726
36.95828,-0.5726
36.95932,-0.57232
36.87227,-1.02077
37.13962,-0.47996
36.8711,-1.02135
37.13873,-0.47802
36.87011,-1.01998
34.91912,-0.69065
34.91912,-0.69065
34.76268,-0.64607
34.76268,-0.64607
37.32831,-0.4932
37.32831,-0.4932
36.97472,-0.91049
37.33194,-0.49315
37.57647,-0.14597
36.64484,-0.68006
37.57647,-0.14597
36.81627,-1.00623
36.81627,-1.00623
36.8161,-1.00688
37.56855,-0.55043
37.56855,-0.55043
37.81356,-0.18125
37.81356,-0.18125
37.81356,-0.18125
37.79976,0.20319
34.87323,-0.7669
34.87323,-0.7669
34.87323,-0.7669
37.36325,0.1952
36.34203,-0.26559
36.18485,-0.25242
37.99303,0.132
36.34268,-0.26645
36.18485,-0.25242
37.99303,0.132
36.75686,-1.26228
36.75686,-1.26228
36.42678,-0.17268
37.23622,-0.5819
37.23622,-0.5819
37.23435,-0.58255
37.34267,-0.48
37.33934,-0.48339
37.33934,-0.48339
37.34267,-0.48
37.34134,-0.48139
38.27356,-0.34745
37.27212,-1.49522
36.40588,0.06094
37.33727,-0.75269
37.33727,-0.75269
36.90757,-0.45083
36.96849,-0.71868
36.97008,-0.71949
36.97008,-0.71949
36.97008,-0.71949
37.28445,-0.46878
37.28445,-0.46878
37.27905,-0.45001
37.28519,-0.47074
37.80465,0.13628
36.58217,-0.11236
36.96309,-0.49082
36.96669,-0.48761
36.96842,-0.48574
36.42678,-0.17268
37.51174,0.11033
37.51174,0.11033
37.80465,0.13628
37.54173,-0.52746
37.60235,-0.18546
37.60235,-0.18546
37.1159,-0.7223
37.11659,-0.72132
37.17562,-0.4795
37.17562,-0.4795
36.91139,-0.76669
37.17392,-0.47736
36.91139,-0.76669
37.17392,-0.47736
37.17601,-0.47895
36.94988,-0.55808
36.94988,-0.55808
36.89225,-0.811
36.89225,-0.811
36.89085,-0.80957
37.20251,-0.67848
37.20251,-0.67848
38.22574,-1.81649
38.09274,-2.53822
38.09274,-2.52822
38.22574,-1.81649
37.16173,-0.4033
37.16173,-0.4033
37.44944,-0.95927
37.44944,-0.95927
37.44944,-0.95927
37.07628,-0.43866
37.0652,-0.43936
37.07628,-0.43866
37.07555,-0.43583
36.89991,-0.8424
37.47057,-0.47404
36.91325,-0.62426
37.47057,-0.47404
34.91929,-0.64814
34.91929,-0.64814
34.92085,-0.64704
37.76929,-2.07387
37.26955,-1.46735
38.27773,-1.61828
37.76929,-2.07387
37.26955,-1.46735
38.27773,-1.61828
37.77079,-2.07437
34.78773,-0.92973
34.78773,-0.92973
37.13271,-0.75074
37.13271,-0.75074
37.12577,-0.76047
37.07017,-0.49123
37.18904,-0.52921
37.07017,-0.49123
37.18904,-0.52921
37.0641,-0.5656
37.07008,-0.48924
37.09156,-1.06114
37.29934,-0.46454
35.00852,-0.54606
35.00852,-0.54606
37.61988,-0.32184
37.12269,-0.54583
37.1229,-0.54901
37.61988,-0.32184
37.1229,-0.54101
37.62154,-0.32197
34.81276,-0.64373
34.81276,-0.64373
38.18777,-1.98945
38.18777,-1.98945
37.60574,-0.19206
37.60574,-0.19206
37.60239,-0.17718
37.60239,-0.17718
37.60574,-0.19206
37.60659,-0.19184
37.57049,-0.37182
37.57049,-0.37182
37.57293,-0.37265
36.89846,-0.60073
36.89846,-0.60073
37.27338,-0.54237
37.27328,-0.54237
36.83851,-0.91045
36.83856,-0.91114
36.98392,-0.69084
36.98535,-0.69078
36.98535,-0.69078
36.98535,-0.69078
37.09883,-0.42911
37.09883,-0.42911
37.6833,-0.33849
36.61742,-0.61941
37.20041,-0.60598
37.28981,-0.44422
37.29397,-0.45093
37.29397,-0.45093
37.28981,-0.44422
37.28981,-0.44422
37.29536,-0.4533
38.0067,0.33346
37.84244,0.28328
37.84244,0.28328
37.17305,-1.48047
38.0067,0.33346
36.30014,-0.16491
34.8042,-0.03128
34.8042,-0.03128
37.61867,-0.24364
37.61867,-0.24364
37.61867,-0.24364
37.23417,-1.07119
37.74274,0.16768
37.75536,0.16768
37.75046,0.16979
37.75536,0.16768
37.75445,0.16654
37.75046,0.16979
36.3741,-0.02577
37.0958,-0.38135
37.0958,-0.38135
37.07441,-1.0508
37.27019,-0.54834
37.26828,-0.54841
37.26828,-0.54841
37.16779,-0.57537
37.1666,-0.57434
37.16779,-0.57537
37.16779,-0.57537
37.09896,-0.42221
37.09896,-0.42221
37.26828,-0.54841
37.85584,-0.40813
37.85584,-0.40813
37.6126,-0.33823
37.37029,-0.54474
37.36795,-0.55579
37.36795,-0.55579
37.37029,-0.54474
37.11808,-0.80422
37.11808,-0.80422
37.11808,-0.80422
36.06278,-0.56626
37.79836,-0.57701
37.79836,-0.57701
37.58473,-0.07303
37.06949,-0.4667
36.55691,-0.40832
36.55908,0.12884
36.55908,0.12884
37.58473,-0.07303
37.06697,-0.46956
36.55691,-0.40832
37.06722,-0.46905
37.58473,-0.07303
37.50157,-0.39916
37.50157,-0.39916
37.50206,-0.39986
37.50206,-0.39986
37.50206,-0.39986
37.50206,-0.39986
37.50192,-0.39951
36.05499,-0.54032
36.05499,-0.54032
36.06407,-0.53815
37.5031,-0.43966
37.5061,-0.43966
37.77614,-0.20027
37.77614,-0.20027
37.1159,-0.7223
37.77438,-0.34838
37.77412,-0.34838
37.85181,-0.44178
37.85181,-0.44178
37.61259,0.02372
37.61259,0.02372
37.61259,0.02372
36.02611,-0.62333
36.31639,-0.42301
36.59321,-0.44324
34.90234,-0.63361
34.90234,-0.63361
34.90234,-0.63361
36.83573,-0.90494
36.96189,-0.87773
37.18129,-0.49675
37.18129,-0.49675
34.96034,-0.64749
34.96034,-0.64749
34.7851,-0.65735
34.7851,-0.65735
34.95545,-0.58312
34.95545,-0.58312
34.95545,-0.58312
37.7095,-0.10482
36.99876,-0.56149
37.35402,-0.51323
37.35063,-0.49417
37.7095,-0.10482
36.9989,-0.56142
37.34863,-0.49662
37.34863,-0.49662
37.35591,-0.50206
37.40203,-0.49844
37.40203,-0.49844
37.40203,-0.49844
34.62271,-0.84548
34.62271,-0.84548
37.91205,0.21263
37.91205,0.21263
36.99208,-0.74554
36.24105,0.01663
36.23897,0.02255
34.17385,-0.51742
34.17385,-0.51742
37.29158,-1.17392
37.29158,-1.17392
37.89717,-0.84523
37.89717,-0.84523
38.04903,-2.20274
38.04903,-2.20274
38.0481,-2.20219
36.97816,-1.0543
36.97338,-1.04326
36.79661,-0.23297
37.20111,-0.49305
37.1971,-0.49358
37.20111,-0.49305
37.06115,-0.51059
37.06115,-0.51059
37.90567,0.14132
37.90567,0.14132
37.90567,0.14132
34.78785,-0.59482
34.78785,-0.59482
36.81334,-1.08538
36.94685,-0.73001
36.94685,-0.73001
36.85275,-0.9668
36.85275,-0.9668
37.56212,-0.43011
37.56212,-0.43011
37.71004,-0.2314
37.79007,-0.44223
37.79007,-0.44223
37.2683,-0.48844
37.79007,-0.44223
37.2683,-0.48844
37.14222,-0.46092
37.14133,-0.45805
37.63923,0.02909
37.63923,0.02909
37.23484,-0.51491
37.71004,-0.2314
37.23484,-0.51491
37.23484,-0.51319
37.17951,-0.43782
39.99031,-1.47328
39.99031,-1.47328
37.36008,-0.65258
37.36008,-0.65258
34.73499,-0.6531
34.73499,-0.6531
36.8231,-0.85629
36.8231,-0.85629
36.82502,-0.85711
36.82436,-0.85452
36.82487,-0.85427
34.26051,-1.06891
34.26051,-1.06891
34.65073,-0.82833
34.65073,-0.82833
37.77337,-0.50981
37.77337,-0.50981
37.33836,-0.51468
37.33836,-0.51468
38.26683,-1.754
38.26683,-1.754
37.97678,-1.21336
37.58762,-1.76779
37.58762,-1.76779
37.97678,-1.21336
37.23151,-1.09978
37.36061,-1.55179
37.23151,-1.09978
37.36061,-1.55179
37.36024,-1.55016
37.30103,-1.76958
37.34179,-1.64904
37.33969,-1.6449
37.33969,-1.6449
37.35028,-1.65118
36.84633,-1.05905
37.02527,-0.68119
37.02527,-0.68119
36.80646,-1.02409
36.80646,-1.02409
37.04904,-0.53969
37.04904,-0.53969
36.98467,-0.478
36.98467,-0.478
36.98347,-0.47999
36.98347,-0.47999
36.98754,-0.47881
37.09722,-0.73389
37.09722,-0.73389
36.88655,-0.66726
36.88655,-0.66726
36.88814,-0.66829
36.91092,-0.61728
36.91092,-0.61728
37.02722,-0.89884
37.02539,-0.8983
37.02547,-0.54612
37.02547,-0.54612
37.02547,-0.54612
36.58226,-1.16937
36.58226,-1.16937
36.82867,-0.96678
36.82867,-0.96678
36.89084,-0.82924
36.83824,-0.63312
36.81807,-0.20018
36.82119,-0.19573
37.10847,-0.43954
36.70298,-1.09683
36.71032,-1.1005
36.99208,-0.74554
36.97911,-0.93071
36.97911,-0.93071
34.75333,0.10355
34.75333,0.10355
35.28347,0.14362
35.30056,0.34976
35.28347,0.14362
35.30056,0.34976
34.52463,0.62375
34.52463,0.62375
34.49866,0.52331
34.49866,0.52331
34.56865,-0.36521
34.56865,-0.36521
36.62477,-1.04906
36.62477,-1.04906
36.95206,-0.8354
35.04483,0.97352
34.99584,0.47537
35.04483,0.97352
36.30666,0.18453
36.30666,0.18453
35.03406,0.95453
34.89742,0.13809
39.39586,-4.04196
39.39586,-4.04196
35.38996,0.17717
35.38996,0.17717
35.26448,-0.66974
35.26448,-0.66974
39.54755,-3.84077
39.54755,-3.84077
39.26433,-3.79355
37.94407,-2.39372
40.13479,-2.93644
39.85318,-3.61851
39.85318,-3.61851
35.45907,-0.35809
35.07487,-0.58027
35.07487,-0.58027
35.45907,-0.35809
35.07487,-0.58027
39.34973,-4.25761
39.84574,-3.60725
39.84574,-3.60725
39.34973,-4.25761
37.88282,-2.35516
39.84702,-3.60742
39.84702,-3.60742
39.84574,-3.60725
39.84702,-3.60742
35.62295,0.14348
35.44099,0.70118
35.44099,0.70118
37.69957,0.00623
37.69957,0.00623
37.35118,-0.42589
37.35118,-0.42589
34.84758,-0.22485
35.73679,0.02611
36.3768,0.01376
36.3768,0.01376
36.3768,0.01376
36.75354,-1.17583
36.73917,-1.03824
36.73917,-1.03824
37.43127,-1.34702
37.43127,-1.34702
36.88483,-0.94931
37.65431,-1.49766
37.65431,-1.49766
37.65579,-1.49787
37.64832,-1.5103
35.03406,0.95453
34.74074,0.87138
34.74074,0.87138
34.94843,0.47225
34.94843,0.47225
35.54394,0.73396
35.54394,0.73396
36.78767,-1.30825
36.78096,-1.3142
36.80108,-1.31306
36.80108,-1.31306
36.8015,-1.31306
36.79418,-1.30829
36.79418,-1.30829
36.77303,-1.30889
36.78362,-1.30779
36.79387,-1.31042
36.79387,-1.31042
36.29037,-0.13681
36.78337,-1.31139
36.78336,-1.30779
36.79368,-1.31581
36.79791,-1.31598
36.79791,-1.31598
35.21152,-0.77646
36.62575,-0.53698
34.46823,0.68472
34.46823,0.68472
35.76285,0.10369
35.77853,0.11157
35.77853,0.11157
35.09217,-0.88019
35.09217,-0.88019
36.73294,-1.22629
36.73294,-1.22629
36.73294,-1.22629
36.8755,-1.05436
36.87565,-1.05436
34.59247,0.75385
34.59247,0.75385
34.58447,0.74651
35.02075,0.39364
35.02075,0.39364
35.0497,-0.07045
35.04475,-0.07503
35.04475,-0.07503
35.0497,-0.07045
35.04475,-0.07503
36.96861,-1.06961
36.63754,-1.34476
36.63754,-1.34476
36.63899,-1.34237
35.40614,1.03204
35.40328,1.02922
35.40328,1.02922
37.10639,-0.9189
36.71373,-1.20963
37.92609,0.23697
37.92609,0.23697
34.443,0.77425
34.443,0.77425
34.67319,0.74298
34.67319,0.74298
34.67187,0.74348
35.12012,-0.45243
34.67503,0.74761
35.12012,-0.45243
34.67734,0.78197
34.67734,0.78197
35.86508,0.51263
35.86508,0.51263
37.18821,-0.56916
37.18821,-0.56916
37.18687,-0.55888
37.1865,-0.55806
37.29293,-2.14171
37.29293,-2.14171
34.88697,-0.83161
34.88697,-0.83161
35.4107,1.09835
35.4107,1.09835
35.06117,-0.46277
35.06117,-0.46277
37.50989,0.09607
37.51505,0.09393
37.50989,0.09607
37.52393,0.09825
37.1792,-0.52439
37.18025,-0.52591
37.1792,-0.52439
37.1792,-0.52439
37.19282,-0.52599
37.19282,-0.52599
35.83009,0.75677
35.83009,0.75677
37.63442,0.302
36.80264,-0.95049
36.80264,-0.95049
37.63442,0.302
